Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.9992179675400257,0.02245700813793519,0.9975846242041052,0.9974999962454365,19.982097609498467,0.5861680196225643
2,1.0,0.007904451759641233,1.0,1.0,21.507589219791395,0.6400384370982647
3,1.0,0.006464527685457142,1.0,1.0,21.790933616317187,0.6626083791255951
4,1.0,0.006180167669845105,1.0,1.0,22.19127451703787,0.6796803137660027
5,1.0,0.005837627579949185,1.0,1.0,22.10289945625847,0.6819464913010598
6,1.0,0.005649043268222158,1.0,1.0,21.981581121554676,0.6837216559052467
7,1.0,0.005512196629442769,1.0,1.0,22.269075396769647,0.6864616119861603
8,1.0,0.005362836651565886,1.0,1.0,22.42752434037962,0.6889720088243485
9,1.0,0.0052769898802398525,1.0,1.0,22.388933161118448,0.6891659730672837
10,1.0,0.004972151195715924,1.0,1.0,22.349075105437425,0.6864408066868782
11,1.0,0.0052281307873454355,1.0,1.0,21.429730350537504,0.6882165533304214
12,1.0,0.004933769610452146,1.0,1.0,21.832489415759117,0.6893934822082519
13,1.0,0.00499157613373427,1.0,1.0,22.611950703482037,0.705200187265873
14,1.0,0.005094125623563741,1.0,1.0,22.648926202637007,0.7035079365968704
15,1.0,0.0046419567494467625,1.0,1.0,22.73480223270382,0.7075943237543106
16,1.0,0.004741488953077351,1.0,1.0,22.535066307630004,0.7063690420985221
17,1.0,0.004941752603781424,1.0,1.0,22.49163672600301,0.7078141114115715
18,1.0,0.004325137467249079,1.0,1.0,22.73782990894341,0.7161681792140007
19,1.0,0.0046684463072733705,1.0,1.0,22.643539148664207,0.708527279496193
20,1.0,0.0046295544844088,1.0,1.0,22.773989239853847,0.714076718389988
21,1.0,0.004595813112819087,1.0,1.0,22.804059001943667,0.709776785671711
22,1.0,0.004647264772174821,1.0,1.0,22.83860454107595,0.7035652434825898
23,1.0,0.004526505840130994,1.0,1.0,22.87145043083358,0.7083464109897614
24,1.0,0.004794571644470125,1.0,1.0,22.766918582578928,0.7145215967297553
25,1.0,0.004725354662023165,1.0,1.0,22.949071055112633,0.7140651181340217
26,1.0,0.004475586517310148,1.0,1.0,23.03429087088801,0.7185361152887344
27,1.0,0.004448921753719332,1.0,1.0,23.08514489824589,0.7231386771798134
28,1.0,0.004417057826867676,1.0,1.0,22.958792362433556,0.7136492249369621
29,1.0,0.004509326822844741,1.0,1.0,23.02654266549021,0.7181772130727768
30,1.0,0.00423762691824777,1.0,1.0,23.020747795607946,0.7196290987730026
31,1.0,0.004409926950884256,1.0,1.0,23.037079649964085,0.7205804052948952
32,1.0,0.004669246903640669,1.0,1.0,22.829768772313706,0.7165934652090072
33,1.0,0.0043894508742141625,1.0,1.0,23.105961514998846,0.7209011453390122
34,1.0,0.004281405076931151,1.0,1.0,22.39440357106917,0.717439948618412
35,1.0,0.0043018288291318645,1.0,1.0,23.080204468400233,0.7187489959597587
36,1.0,0.004505334662617315,1.0,1.0,22.73415859273124,0.7163024371862412
37,1.0,0.004170830264001779,1.0,1.0,23.150860635051597,0.72361541390419
38,1.0,0.004298849985420929,1.0,1.0,23.083017692839736,0.7214097854495048
39,1.0,0.004093592513872864,1.0,1.0,23.090893236591427,0.7224876710772514
40,1.0,0.004191351347658383,1.0,1.0,23.08107689002339,0.7223494371771813
41,1.0,0.004266482351004015,1.0,1.0,23.153251131898898,0.7216736236214638
42,1.0,0.004331458379101605,1.0,1.0,23.159405398054353,0.7275590190291404
43,1.0,0.0042805861607894255,1.0,1.0,23.08417850083856,0.7208567214012146
44,1.0,0.0038429460684642437,1.0,1.0,22.992312724499907,0.727636544406414
45,1.0,0.00441063162933915,1.0,1.0,23.21583160413525,0.7271183368563652
46,1.0,0.0044256857975415185,1.0,1.0,23.228298570340993,0.7291395726799965
47,1.0,0.004043534231327612,1.0,1.0,23.096569986721335,0.7238967809081077
48,1.0,0.004348784735711888,1.0,1.0,23.016504510109826,0.7183434092998504
49,1.0,0.00401371432013093,1.0,1.0,22.95493477436374,0.7207809963822365
50,1.0,0.003925307911986238,1.0,1.0,23.129788992709237,0.7247811153531074
51,1.0,0.0041965312379079476,1.0,1.0,23.183460292189114,0.7256639862060547
52,1.0,0.0038836072503727337,1.0,1.0,23.072763836721805,0.7253163120150566
53,1.0,0.004346602930741028,1.0,1.0,23.193767682225523,0.7267988213896751
54,1.0,0.00420748736249152,1.0,1.0,23.161724000807503,0.7250627812743187
55,1.0,0.003987778330840683,1.0,1.0,23.08036520797538,0.724088921546936
56,1.0,0.004174820497964902,1.0,1.0,23.029294856348468,0.7247869828343392
57,1.0,0.003980539252293056,1.0,1.0,23.082598969976488,0.7217894902825356
58,1.0,0.00449283749568167,1.0,1.0,23.02198616832137,0.7254667091369629
59,1.0,0.00412258040954157,1.0,1.0,22.89488967404468,0.7242294061183929
60,1.0,0.004006979513778788,1.0,1.0,23.29851617391569,0.7329873675107956
61,1.0,0.004189778185327668,1.0,1.0,23.184418538009997,0.7294911095499992
