Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.9990019523352385,0.022127262132780743,0.9978760089782008,0.9974998910725119,19.11313859460094,0.581031454205513
2,1.0,0.008749972492551024,1.0,1.0,21.214321078323163,0.6219583088159562
3,1.0,0.007068935585066356,1.0,1.0,21.840053393916477,0.6566662256419659
4,1.0,0.006316783669981305,1.0,1.0,21.855005764529785,0.664243625998497
5,1.0,0.005588626718727028,1.0,1.0,22.20058503912022,0.676262635588646
6,1.0,0.005808523133327981,1.0,1.0,22.15574162479752,0.6743129305541515
7,1.0,0.005839319612359759,1.0,1.0,22.304990873146476,0.6780332496762276
8,1.0,0.005222276392541972,1.0,1.0,22.473158539426255,0.6865211743116378
9,1.0,0.005373653967590144,1.0,1.0,22.145362390852846,0.6908520650863648
10,1.0,0.005322952947462909,1.0,1.0,22.591036705391616,0.7012740206718445
11,1.0,0.005593036168138496,1.0,1.0,22.327123438246538,0.6806586501002312
12,1.0,0.004761695862844135,1.0,1.0,22.467792128090487,0.7006111395359039
13,1.0,0.004757176379307566,1.0,1.0,22.601206129110373,0.6995319673418998
14,1.0,0.005039024540619721,1.0,1.0,22.71225443512813,0.7024739310145378
15,1.0,0.0048863804330903805,1.0,1.0,22.792014816525818,0.7058758369088173
16,1.0,0.004826353334901796,1.0,1.0,22.835810521407673,0.7059911954402923
17,1.0,0.005012776859593941,1.0,1.0,22.8072030256723,0.7030905312299729
18,1.0,0.004680853918234789,1.0,1.0,22.87829978342049,0.7066104498505592
19,1.0,0.005193711767878995,1.0,1.0,22.690857325917197,0.6989840081334114
20,1.0,0.004350761265768597,1.0,1.0,22.780913572059536,0.7118070378899575
21,1.0,0.004936423126600857,1.0,1.0,22.821772217793526,0.70887270539999
22,1.0,0.0046690900019439145,1.0,1.0,22.797615884972036,0.7106081786751747
23,1.0,0.004263689209928998,1.0,1.0,22.501083560888645,0.7157145828008652
24,1.0,0.004671005299533135,1.0,1.0,22.968824483528056,0.7173746913671494
25,1.0,0.00439497531050165,1.0,1.0,22.958492264375874,0.7132278636097908
26,1.0,0.004366772007251711,1.0,1.0,23.006852648710527,0.7167400783300399
27,1.0,0.004449913586900039,1.0,1.0,23.099349261186028,0.7203352722525597
28,1.0,0.004473272500481471,1.0,1.0,22.888680191165903,0.7081522768735886
29,1.0,0.0043974987943875025,1.0,1.0,22.98381884622932,0.7187900325655937
30,1.0,0.004569907663590129,1.0,1.0,23.170343244482616,0.7262891539931298
31,1.0,0.004485920218617139,1.0,1.0,22.925119733082298,0.7158961737155914
32,1.0,0.004196739156050171,1.0,1.0,22.916178738404398,0.7204409086704254
33,1.0,0.0045224065651518685,1.0,1.0,23.128731883752764,0.7218658158183098
34,1.0,0.004319939942201927,1.0,1.0,23.148676160028533,0.7239372819662094
35,1.0,0.004256526549716,1.0,1.0,23.02241077582133,0.715174979865551
36,1.0,0.004203276947696395,1.0,1.0,23.170809154504543,0.7265876758098603
37,1.0,0.004276403102398945,1.0,1.0,23.175559923568542,0.7251833620667457
38,1.0,0.004376987892719626,1.0,1.0,23.108924273822456,0.7227633813023567
39,1.0,0.00414365787049519,1.0,1.0,23.14505433936006,0.7229721570014953
40,1.0,0.004196400174014343,1.0,1.0,23.076822994068426,0.7222840446233749
41,1.0,0.004288648260289847,1.0,1.0,22.971884262308468,0.723405781686306
42,1.0,0.00428929163448629,1.0,1.0,23.119507457557496,0.7267541518807411
43,1.0,0.003865528063493002,1.0,1.0,23.156979206364802,0.7304132214188576
44,1.0,0.004252309350040378,1.0,1.0,23.22551297099917,0.7304341992735863
45,1.0,0.004238789450687364,1.0,1.0,22.872030259987998,0.7227795669436454
46,1.0,0.004264610904510846,1.0,1.0,22.85917753879329,0.7209865334630012
47,1.0,0.0042143282857068694,1.0,1.0,23.188454856267736,0.7239897161722183
48,1.0,0.004015414074483487,1.0,1.0,23.209825192745758,0.7296463990211487
49,1.0,0.004174385927085495,1.0,1.0,23.119653178808413,0.7260082545876503
50,1.0,0.00449561136606917,1.0,1.0,23.010461316414286,0.7256543242931366
51,1.0,0.004070905162025156,1.0,1.0,23.278155541879983,0.7296553358435631
52,1.0,0.004259957336089428,1.0,1.0,23.250942495416027,0.7291321036219597
53,1.0,0.004211957911516038,1.0,1.0,22.87263771475289,0.7208097124099732
54,1.0,0.00398270309828149,1.0,1.0,23.14767436096281,0.7245073363184928
55,1.0,0.003933467394149375,1.0,1.0,23.235567320252407,0.7286602365970611
