Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.99928206987679,0.023090971264828113,0.9988804762065411,0.9987500003402613,19.74748359181602,0.583891330808401
2,1.0,0.00880357761256164,1.0,1.0,21.22960942240144,0.6298700186610222
3,1.0,0.006723234712917474,1.0,1.0,21.648271397020483,0.6517524391412735
4,1.0,0.0059272182473250725,1.0,1.0,21.69258656227054,0.6566006205976009
5,1.0,0.005793802917669382,1.0,1.0,21.648566094120845,0.6680611246824264
6,1.0,0.005709713640080736,1.0,1.0,20.36628572548789,0.6680544033646584
7,1.0,0.00581530638908589,1.0,1.0,22.408472000675754,0.6869695651531219
8,1.0,0.005320108065534441,1.0,1.0,22.23488858577982,0.695232207775116
9,1.0,0.005092401041365519,1.0,1.0,22.553507312064575,0.7022374531626702
10,1.0,0.005099828948305003,1.0,1.0,22.373913945535826,0.687975997030735
11,1.0,0.004975789866148261,1.0,1.0,22.367326622305747,0.6939092901349068
12,1.0,0.004881922439817572,1.0,1.0,22.570612207481986,0.6933591797947883
13,1.0,0.0048728019001555364,1.0,1.0,22.693914001055017,0.6992873945832252
14,1.0,0.005048408807679153,1.0,1.0,22.741902418665315,0.7052144312858581
15,1.0,0.004728724172782677,1.0,1.0,22.59978384250797,0.701366740167141
16,1.0,0.004864398957215599,1.0,1.0,22.68728991140259,0.7066073605418205
17,1.0,0.0051520551923204035,1.0,1.0,22.644190230616836,0.691889845430851
18,1.0,0.00466026691400657,1.0,1.0,22.92117663973886,0.7147471433877945
19,1.0,0.0045189211503748085,1.0,1.0,22.527510624239646,0.7016834276914596
20,1.0,0.004634825512539464,1.0,1.0,22.016957281343092,0.7043188187479973
21,1.0,0.004367223210547309,1.0,1.0,22.638315425083697,0.7084698149561882
22,1.0,0.004464597801243145,1.0,1.0,22.914340430485662,0.7106304740905762
23,1.0,0.00445723207924857,1.0,1.0,22.7977032247627,0.7043952307105065
24,1.0,0.004636160225954882,1.0,1.0,22.976726344087524,0.7132931134104729
25,1.0,0.00466205556514069,1.0,1.0,22.23520665025417,0.6933765617012978
26,1.0,0.00452623210474485,1.0,1.0,22.956712038633672,0.7125249448418617
27,1.0,0.004538296567316138,1.0,1.0,22.92311584229615,0.7082041248679161
28,1.0,0.004531073303974153,1.0,1.0,23.111055665459066,0.7211693841218948
29,1.0,0.004243841803654505,1.0,1.0,23.072443748217573,0.7223416268825531
30,1.0,0.004431659475244487,1.0,1.0,23.055123185613144,0.7168990331888199
31,1.0,0.004425085028915418,1.0,1.0,22.981819184549575,0.7161686801910401
32,1.0,0.004629250955367752,1.0,1.0,23.08845449061158,0.720508289039135
33,1.0,0.004337993626663774,1.0,1.0,23.042276900618003,0.7207772773504257
34,1.0,0.004121338311124418,1.0,1.0,21.882497030160923,0.7191381996870041
35,1.0,0.0039018197183077062,1.0,1.0,23.10530414625926,0.723636973798275
36,1.0,0.00429210115447404,1.0,1.0,23.00935520242266,0.7151703730225563
37,1.0,0.004633396505932978,1.0,1.0,23.041947320586402,0.7162047317624092
38,1.0,0.00430188936176819,1.0,1.0,23.008074767269573,0.7187713009119033
39,1.0,0.0042958486750558226,1.0,1.0,23.03878082819069,0.7261458426713944
40,1.0,0.004497537207694222,1.0,1.0,23.08778177261871,0.7236901301145554
41,1.0,0.004377853067007891,1.0,1.0,23.15770951223453,0.7250576230883599
42,1.0,0.0042403419309903255,1.0,1.0,22.993643382854174,0.7191413611173629
43,1.0,0.004143466107475433,1.0,1.0,23.109818147895925,0.7251561531424522
44,1.0,0.004121922899139463,1.0,1.0,22.830485772060243,0.7264555430412293
45,1.0,0.004433824725520025,1.0,1.0,23.21673628901784,0.726496550142765
46,1.0,0.004112297232491073,1.0,1.0,23.098007742143878,0.7207365426421165
47,1.0,0.004276681993615057,1.0,1.0,23.130546445326377,0.7232327824831009
48,1.0,0.004179815827765197,1.0,1.0,22.88053851180681,0.7095625028014183
49,1.0,0.004495647221533545,1.0,1.0,23.224117135358952,0.7271318936347961
50,1.0,0.004350549873147429,1.0,1.0,22.99785621880423,0.7241982623934746
51,1.0,0.004077484012473178,1.0,1.0,23.121733131639015,0.7226627829670906
52,1.0,0.0042608192554325795,1.0,1.0,23.24902200455353,0.7278662914037705
53,1.0,0.004205982150615455,1.0,1.0,23.094486394164306,0.7232880625128746
54,1.0,0.004160023668109716,1.0,1.0,22.928200318159753,0.7214756789803505
55,1.0,0.004214140389524346,1.0,1.0,22.974790225970033,0.7230049607157707
56,1.0,0.004193783782793617,1.0,1.0,22.864235606082282,0.723977070748806
57,1.0,0.00392447930571052,1.0,1.0,22.98817176941543,0.7169990709424019
58,1.0,0.003827666719575973,1.0,1.0,23.185573245727934,0.728466192483902
59,1.0,0.004031723506350318,1.0,1.0,23.104353573291366,0.7245845314860344
60,1.0,0.004413646045295536,1.0,1.0,23.18210278681484,0.7239772093296051
61,1.0,0.004239350209868462,1.0,1.0,23.129163269444504,0.7215850245952606
62,1.0,0.004155437395424997,1.0,1.0,21.739798703241966,0.7146451854705811
63,1.0,0.004327191634733936,1.0,1.0,22.88215230286705,0.7222454699873925
64,1.0,0.004315929416434301,1.0,1.0,23.24596188828094,0.7286766058206559
65,1.0,0.004220211543001824,1.0,1.0,23.281101541283636,0.7317713597416877
66,1.0,0.004201195218574867,1.0,1.0,23.18844563358319,0.7249904072284699
67,1.0,0.00411778737120585,1.0,1.0,23.24829089744158,0.7296882021427155
68,1.0,0.004280795372610555,1.0,1.0,22.98463485177185,0.724791992008686
69,1.0,0.004222247610573504,1.0,1.0,23.17112590645637,0.7294435751438141
70,1.0,0.003876036489350554,1.0,1.0,23.208388533159273,0.7286385422945023
71,1.0,0.004137552872275591,1.0,1.0,23.27264340046003,0.7303937584161758
72,1.0,0.004034787510695423,1.0,1.0,23.06502938732548,0.720470372736454
73,1.0,0.004202475521733504,1.0,1.0,22.971628527304663,0.7274493077397346
74,1.0,0.004037714815649451,1.0,1.0,22.654645714460564,0.7183491006493569
75,1.0,0.004056725642758465,1.0,1.0,23.12621816159233,0.7280979889631272
76,1.0,0.004295492373912566,1.0,1.0,23.297485395499116,0.729682965874672
77,1.0,0.00387138873875756,1.0,1.0,23.253343716854662,0.7307819798588753
78,1.0,0.003940462336936434,1.0,1.0,23.187092548970206,0.7260970515012741
79,1.0,0.004306754014323815,1.0,1.0,23.240577766684275,0.72751594632864
80,1.0,0.004157577869107172,1.0,1.0,23.256589303574742,0.7297648745775223
81,1.0,0.0038632701771075515,1.0,1.0,23.122313428377247,0.7222711333632469
82,1.0,0.0040606164036421435,1.0,1.0,23.145118582347774,0.726021286547184
